"location","sim_type","period","date","variable","var_type","value"
"West Virginia","linear_increase_sd","Past",2020-05-25,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-25,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-26,"daily_all_infections","lower_95",52
"West Virginia","linear_increase_sd","Past",2020-05-26,"daily_cases","lower_95",26
"West Virginia","linear_increase_sd","Past",2020-05-26,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-26,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-27,"daily_all_infections","lower_95",45
"West Virginia","linear_increase_sd","Past",2020-05-27,"daily_cases","lower_95",24
"West Virginia","linear_increase_sd","Past",2020-05-27,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-27,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-28,"daily_all_infections","lower_95",40
"West Virginia","linear_increase_sd","Past",2020-05-28,"daily_cases","lower_95",21
"West Virginia","linear_increase_sd","Past",2020-05-28,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-28,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-29,"daily_all_infections","lower_95",36
